,Company Name,Meta data,Graphic card,Hard disk,Price,Date,Time,Processor Name,Processor Chip,Processor Chip Detail,RAM storage,RAM detail
6487,lenovo,"['lenovo', 'ideapad gaming 3i 15.6"" fhd laptop', 'shadow black']",nvidia geforce gtx 1650,256gb ssd,599.99,09/17/2022,10:30:00,Intel,i5,i5 11300h,8gb,None
6488,asus,"['asus', 'tuf gaming 17.3"" laptop', 'eclipse grey']",nvidia geforce rtx 3050 ti,512gb ssd,749.99,09/17/2022,10:30:00,Intel,i5,i5,8gb,ddr4
6489,dell,"['dell', 'g15re 5000 15.6"" gaming laptop', '1tb solid state drive', 'grey']",nvidia geforce rtx 3050 ti,,1099.99,09/17/2022,10:30:00,AMD,ryzen 7,ryzen 7,16gb,None
6490,asus,"['asus', 'tuf dash 15.6"" gaming laptop', 'eclipse grey']",nvidia geforce rtx 3060,512gb ssd,1199.99,09/17/2022,10:30:00,Intel,i7,11th gen i7,16gb,None
6491,lenovo,"['lenovo', 'ideapad gaming 3 15ihu6 15.6"" gaming laptop', 'shadow black']",nvidia geforce rtx 3050,256 gb ssd,939.99,09/17/2022,10:30:00,Intel,i5,i5,None,None
6492,lenovo,"['lenovo', 'legion 5 15"" gaming laptop', 'phantom blue']",nvidia geforce rtx 3050 ti,512gb ssd,899.99,09/17/2022,10:30:00,AMD,ryzen 7,ryzen 7 5800h,8gb,None
6493,gigabyte,"['gigabyte', '15.6"" fhd ips gaming laptop', '16gb']",nvidia geforce rtx 3060,512gb ssd,899.99,09/17/2022,10:30:00,Intel,i5,i5 11400h,None,None
6494,dell ,"['dell g15 15.6"" fhd 120hz gaming laptop', 'phantom grey with speckles']",nvidia geforce rtx 3050,512gb ssd,949.99,09/17/2022,10:30:00,AMD,ryzen 5,ryzen 5,8gb,None
6495,asus,"['asus', 'rog zephyrus 14"" fhd 144hz gaming laptop', 'moonlight white']",nvidia geforce rtx 3060,512gb pcie ssd,1399.99,09/17/2022,10:30:00,AMD,ryzen 7,ryzen 7,16gb,ddr4
6496,asus,"['asus', 'rog zephyrus 16"" fhd 165hz gaming laptop', 'off black']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1649.99,09/17/2022,10:30:00,Intel,i7,i7,None,None
6497,asus,"['asus', 'rog zephyrus 14” wqxga 120hz gaming laptop', 'amd radeon rx 6700s']",,1tb pcie 4.0 ssd,1349.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
6498,alienware,"['alienware', 'm17 r5 17.3"" fhd gaming laptop', 'dark side of the moon']",nvidia geforce rtx 3070 ti,1tb ssd,2499.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6499,asus,"['asus', 'rog strix g15 advantage edition 15.6"" qhd gaming laptop', 'radeon\xa0rx 6800m']",,512gb ssd,1399.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9 5980hx,16gb,None
6500,asus,"['asus', 'tuf dash 15.6"" fhd 144hz gaming laptop', 'off black']",nvidia geforce rtx 3070,512gb pcie ssd,1499.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,ddr5
6501,asus,"['asus', 'tuf gaming a15 15.6"" fhd 144hz gaming laptop']",nvidia geforce rtx 3050 ti,512gb pcie ssd,1079.99,09/17/2022,10:30:00,AMD,ryzen 7,ryzen 7,None,None
6502,acer,"['acer', 'predator helios 300', '15.6"" fhd 165hz gaming laptop']",nvidia geforce rtx 3060,512gb ssd,1499.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,ddr5
6503,lenovo,"['lenovo', 'legion 5 pro 16"" wqxga gaming laptop', 'storm grey']",nvidia geforce rtx 3050 ti,512gb ssd,1199.99,09/17/2022,10:30:00,AMD,ryzen 7,ryzen 7 6800h,16gb,None
6504,gigabyte,"['gigabyte', 'aorus 15.6"" ips gaming laptop']",nvidia geforce rtx 3070,512gb ssd,1249.99,09/17/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
6505,lenovo,"['lenovo', 'legion slim 7 amd advantage edition 16"" wqxga gaming laptop', 'amd radeon rx 6800s', 'onyx grey']",,1tb ssd,1699.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9 6900hx,16gb,None
6506,acer,"['acer', 'nitro 5 17.3"" full hd ips 144hz gaming laptop']",nvidia geforce rtx 3050,512gb pcie gen 4 ssd,949.99,09/17/2022,10:30:00,Intel,i5,i5 12500h,None,None
6507,msi,"['msi', 'gs66 15.6"" gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1049.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,None
6508,msi,"['msi', 'sword 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1349.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,None
6509,msi,"['msi', 'stealth 17.3"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1799.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,None
6510,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse gray']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1619.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,None,None
6511,msi,"['msi', 'sword 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3050,512gb ssd,799.99,09/17/2022,10:30:00,Intel,i5,i5,8gb,None
6512,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse grey']",nvidia geforce rtx 3070 ti,1tb pcie 4.0 ssd,1799.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,None,None
6513,asus,"['asus', 'rog zephyrus 14"" wqxga 120hz gaming laptop', 'amd radeon rx 6800s', 'moonlight white']",,1tb pcie 4.0 ssd,1899.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
6514,lenovo,"['lenovo', 'legion slim 7i 16"" wuxga gaming laptop', 'onyx grey']",nvidia geforce rtx 3060,512gb ssd,1699.99,09/17/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
6515,asus,"['asus', 'rog 13.4"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1599.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6516,alienware ,"['alienware x15 r2  15.6"" fhd gaming laptop', 'lunar light']",nvidia geforce rtx 3070ti,1tb ssd,2399.99,09/17/2022,10:30:00,Intel,i7,12th gen i7,16gb,None
6517,asus,"['asus', 'rog zephyrus g14 14"" laptop']",nvidia geforce gtx 1650,512gb ssd,1149.99,09/17/2022,10:30:00,AMD,ryzen 7,ryzen 7,16gb,None
6518,msi,"['msi', 'vector gp66 15.6"" 360hz gaming laptop', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2399.99,09/17/2022,10:30:00,Intel,i9,i9,32gb,None
6519,asus,"['asus', 'rog 13.4"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1199.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6520,lenovo,"['lenovo', 'ideapad gaming 3 15.6"" fhd 120hz laptop', 'shadow black']",nvidia geforce gtx 1650,256gb ssd,549.99,09/17/2022,10:30:00,AMD,ryzen 5,ryzen 5 5600h,8gb,None
6521,asus,"['asus', 'rog zephyrus 15.6"" qhd gaming laptop', 'eclipse grey', 'eclipse grey']",nvidia geforce rtx 3080,1tb ssd,1949.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6522,alienware,"['alienware', 'x14 r1 14.0"" 144hz fhd gaming laptop', 'lunar light']",nvidia geforce rtx 3060,512gb ssd,1899.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,None
6523,hp,"['hp', 'pavilion 15.6"" touch', 'screen laptop', 'ceramic white']",,256gb ssd,679.99,09/17/2022,10:30:00,Intel,i5,i5 1235u,8gb,None
6524,asus,"['asus', 'rog zephyrus g15 15.6"" qhd laptop', '512gb solid state drive', 'eclipse gray']",nvidia geforce rtx 3060,,1499.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6525,gigabyte,"['gigabyte', '15.6"" fhd ips 144hz gaming laptop', '16gb']",nvidia geforce rtx 3050,512 gb ssd,849.0,09/17/2022,10:30:00,Intel,i5,i5 11400h,None,None
6526,hp ,"['hp omen', '16.1"" gaming laptop', 'amd radeon rx 6650m', 'mica silver']",,1tb ssd,1579.99,09/17/2022,10:30:00,AMD,ryzen 7,ryzen 7 6800,16gb,None
6527,dell ,"['dell g15 15.6"" fhd 120hz gaming laptop', 'phantom grey with speckles']",nvidia geforce rtx 3050 ti,512gb ssd,1099.99,09/17/2022,10:30:00,AMD,ryzen 7,ryzen 7 6800h,16gb,None
6528,alienware,"['alienware', 'x15 r1 15.6"" fhd gaming laptop', '512gb solid state drive', 'white, lunar light']",nvidia geforce rtx 3070,,2199.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,None
6529,msi,"['msi', 'vector gp76 17.3"" gaming laptop', 'core black']",nvidia geforce rtx 3080,1 tb ssd,2399.99,09/17/2022,10:30:00,Intel,i7,i7,None,None
6530,gigabyte,"['gigabyte', 'aero 16"" 4k amoled gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1699.99,09/17/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
6531,asus,"['asus', 'rog zephyrus 14"" gaming laptop', 'amd rx 6800s', 'moonlight white']",,1tb ssd,2499.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,32gb,None
6532,acer,"['acer', 'predator helios 300', '15.6"" qhd 240hz gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,2099.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,ddr5
6533,gigabyte,"['gigabyte', 'aorus 15.6 ips 240hz gaming laptop']",nvidia geforce rtx 3070,1tb ssd,1499.99,09/17/2022,10:30:00,Intel,i7,i7 11800h,16gb,None
6534,gigabyte,"['gigabyte', 'aero 16"" 4k amoled gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1599.99,09/17/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
6535,gigabyte,"['gigabyte', '15.6 ips level 240hz gaming laptop']",nvidia geforce rtx 3060,512gb ssd,1199.99,09/17/2022,10:30:00,Intel,i7,i7 11800h,16gb,None
6536,razer,"['razer', 'blade 14', '14"" gaming laptop', 'qhd 165hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2349.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9 6900hx,None,None
6537,asus,"['asus', 'rog 16"" wqxga 165hz gaming laptop', 'off black']",nvidia geforce rtx 3080 ti,2tb ssd,3199.99,09/17/2022,10:30:00,Intel,i9,i9,32gb,ddr5
6538,msi,"['msi', 'katana gf76 17.3"" gaming laptop', 'black']",nvidia geforce rtx 3050 ti,512 gb ssd,1099.99,09/17/2022,10:30:00,Intel,i7,i7,None,None
6539,asus,"['asus', 'rog zephyrus 14"" gaming laptop']",nvidia geforce rtx 3060,1tb ssd,1549.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6540,asus,"['asus', 'tuf gaming 17.3"" laptop', 'eclipse grey']",nvidia geforce rtx 3050 ti,512gb ssd,999.99,09/17/2022,10:30:00,Intel,i5,i5,8gb,None
6541,hp,"['hp', '17.3"" gaming laptop', 'shadow black']",nvidia geforce rtx 3060,512gb ssd,1549.99,09/17/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
6542,msi,"['msi', 'delta 15.6"" fhd 240hz gaming laptop', 'radeon rx6700m', 'black']",,1tb ssd,1499.99,09/17/2022,10:30:00,AMD,ryzen 7,ryzen 7 5800,16gb,None
6543,alienware,"['alienware', 'm15 r7 15.6"" qhd 240hz gaming laptop', 'dark side of the moon']",nvidia geforce rtx 3060,1 tb ssd,1999.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,None
6544,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'qhd', '240hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,3699.99,09/17/2022,10:30:00,Intel,i7,i7,None,None
6545,msi,"['msi', 'gp66 15.6"" 240hz gaming laptop', 'black']",nvidia geforce rtx 3070,1tb ssd,1699.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,None
6546,lenovo,"['lenovo', 'legion slim 7 15"" 4k ultra hd gaming laptop', 'shadow black']",nvidia geforce rtx 3050 ti,1tb ssd,1439.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9 5900hx,16gb,None
6547,gigabyte,"['gigabyte', 'aorus 15.6"" 2k ips gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1609.99,09/17/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
6548,asus,"['asus', 'gaming f17 fx706 17.3"" gaming laptop', '512 gb']",,,842.99,09/17/2022,10:30:00,Intel,None,None,None,None
6549,msi,"['msi', 'vector gp76 17.3"" gaming laptop', 'core black']",nvidia geforce rtx 3070 ti,1 tb ssd,2499.99,09/17/2022,10:30:00,Intel,i9,i9,None,None
6550,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'uhd', '144hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,3999.99,09/17/2022,10:30:00,Intel,i9,i9,None,None
6551,msi,"['msi', 'gf65 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,512gb ssd,1099.99,09/17/2022,10:30:00,Intel,i5,i5,8gb,None
6552,lenovo,"['lenovo', 'ideapad gaming 3 15.6"" fhd laptop', 'shadow black']",nvidia geforce rtx 3050 ti,256gb ssd,899.99,09/17/2022,10:30:00,AMD,ryzen 5,ryzen 5 5600h,8gb,None
6553,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black']",nvidia geforce rtx 3050 ti,,1199.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,None
6554,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black, dark shadow grey']",nvidia geforce rtx 3050,,1149.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,None
6555,asus,"['asus', 'strix scar 15 g533 15.6"" gaming laptop', 'off black']",nvidia geforce rtx 3080,1 tb ssd,2472.99,09/17/2022,10:30:00,Intel,i9,i9,None,None
6556,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'phantom grey, with speckles']",nvidia geforce rtx 3050 graphics,,899.99,09/17/2022,10:30:00,AMD,ryzen 5,ryzen 5,8gb,None
6557,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'uhd 144hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,4299.99,09/17/2022,10:30:00,Intel,i9,i9,None,None
6558,gigabyte ,"['gigabyte aorus 17.3"" fhd laptop']",nvidia geforce rtx 3080 ti,1tb ssd,2899.0,09/17/2022,10:30:00,Intel,i9,i9 12900h,32gb,ddr5
6559,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'qhd', '240hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2999.99,09/17/2022,10:30:00,Intel,i7,i7,None,None
6560,asus,"['asus', 'zenbook 14 um425 14"" laptop', 'pine gray']",,1 tb ssd,1099.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,None,None
6561,asus,"['asus', 'rog 13.4"" touchscreen gaming tablet', 'black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1899.99,09/17/2022,10:30:00,Intel,i9,i9,16gb,None
6562,hp ,"['hp omen', '16.1"" gaming laptop', 'shadow black']",nvidia geforce rtx 3060,512gb ssd,1499.99,09/17/2022,10:30:00,Intel,i7,i7,16gb,None
6563,asus,"['asus', 'vivobook pro 16x n7600 16"" laptop']",,1 tb ssd,1549.99,09/17/2022,10:30:00,Intel,i7,i7,None,None
6564,asus,"['asus', 'flow x16 gv601 16"" touch', 'screen multifunctional laptop', 'eclipse gray']",nvidia geforce rtx 3070 ti,1 tb ssd,2699.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,None,None
6565,alienware,"['alienware', 'm15 r5 15.6"" fhd gaming laptop', '1tb solid state drive', 'dark side of the moon']",nvidia geforce rtx 3070,,1999.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6566,hp,"['hp', 'pavilion 15.6"" touch', 'screen laptop', 'ceramic white']",,512gb ssd,869.99,09/17/2022,10:30:00,Intel,i7,i7 1255u,8gb,None
6567,msi,"['msi', 'gf63 15.6"" gaming laptop', 'black']",nvidia geforce gtx 1650,256gb ssd,629.99,09/17/2022,10:30:00,Intel,i5,i5,8gb,None
6568,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'qhd 240hz', '16gb ram', 'black']",nvidia geforce rtx 3060,1tb ssd,2799.99,09/17/2022,10:30:00,Intel,i7,i7,None,None
6569,asus,"['asus', 'rog zephyrus g15 15.6"" qhd laptop', '1tb solid state drive', 'eclipse gray']",nvidia geforce rtx 3080,,2099.99,09/17/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6570,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'qhd 240hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,3108.99,09/17/2022,10:30:00,Intel,i7,i7,None,None
6571,hp,"['hp', 'victus 15.6"" gaming laptop', 'mica silver']",nvidia geforce rtx 3050 ti,512gb ssd,1099.99,09/17/2022,19:30:00,Intel,i7,i7 12650h,16gb,None
6572,hp ,"['hp omen', '16.1"" laptop', 'shadow black']",nvidia geforce rtx 3050 ti,1tb ssd,1479.99,09/17/2022,19:30:00,Intel,i7,i7 12700h,16gb,None
6573,hp ,"['hp omen', '16.1"" qhd laptop', 'shadow black']",nvidia geforce rtx 3060,1tb ssd,1699.99,09/17/2022,19:30:00,Intel,i7,i7 12700h,16gb,None
6574,hp,"['hp', 'victus 15.6"" gaming laptop', 'mica silver']",nvidia geforce gtx 1650,512gb ssd,699.99,09/17/2022,19:30:00,Intel,i5,i5 12450h,8gb,None
6575,asus,"['asus', 'rog zephyrus 16"" wqxga 165hz gaming laptop', 'off black']",nvidia geforce rtx 3070 ti,1tb pcie 4.0 ssd,2149.99,09/17/2022,19:30:00,Intel,i9,i9,None,None
6576,acer,"['acer', 'nitro 5', '15.6"" fhd gaming laptop', 'black']",nvidia geforce rtx 3050 ti,512gb gen 4 ssd,999.99,09/17/2022,19:30:00,Intel,i5,i5,16gb,ddr4
6577,lenovo,"['lenovo', 'legion 5 15"" gaming laptop', 'phantom blue']",nvidia geforce rtx 3050 ti,512gb ssd,899.99,09/17/2022,19:30:00,AMD,ryzen 7,ryzen 7 5800h,8gb,None
6578,asus,"['asus', 'tuf gaming 17.3"" laptop', 'eclipse grey']",nvidia geforce rtx 3050 ti,512gb ssd,749.99,09/17/2022,19:30:00,Intel,i5,i5,8gb,ddr4
6579,lenovo,"['lenovo', 'ideapad gaming 3i 15.6"" fhd laptop', 'shadow black']",nvidia geforce gtx 1650,256gb ssd,599.99,09/17/2022,19:30:00,Intel,i5,i5 11300h,8gb,None
6580,dell,"['dell', 'g15re 5000 15.6"" gaming laptop', '1tb solid state drive', 'grey']",nvidia geforce rtx 3050 ti,,1099.99,09/17/2022,19:30:00,AMD,ryzen 7,ryzen 7,16gb,None
6581,asus,"['asus', 'tuf dash 15.6"" gaming laptop', 'eclipse grey']",nvidia geforce rtx 3060,512gb ssd,1199.99,09/17/2022,19:30:00,Intel,i7,11th gen i7,16gb,None
6582,lenovo,"['lenovo', 'ideapad gaming 3 15ihu6 15.6"" gaming laptop', 'shadow black']",nvidia geforce rtx 3050,256 gb ssd,939.99,09/17/2022,19:30:00,Intel,i5,i5,None,None
6583,gigabyte,"['gigabyte', '15.6"" fhd ips gaming laptop', '16gb']",nvidia geforce rtx 3060,512gb ssd,899.99,09/17/2022,19:30:00,Intel,i5,i5 11400h,None,None
6584,dell ,"['dell g15 15.6"" fhd 120hz gaming laptop', 'phantom grey with speckles']",nvidia geforce rtx 3050,512gb ssd,949.99,09/17/2022,19:30:00,AMD,ryzen 5,ryzen 5,8gb,None
6585,asus,"['asus', 'rog zephyrus 14"" fhd 144hz gaming laptop', 'moonlight white']",nvidia geforce rtx 3060,512gb pcie ssd,1399.99,09/17/2022,19:30:00,AMD,ryzen 7,ryzen 7,16gb,ddr4
6586,asus,"['asus', 'rog zephyrus 16"" fhd 165hz gaming laptop', 'off black']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1649.99,09/17/2022,19:30:00,Intel,i7,i7,None,None
6587,asus,"['asus', 'rog zephyrus 14” wqxga 120hz gaming laptop', 'amd radeon rx 6700s']",,1tb pcie 4.0 ssd,1349.99,09/17/2022,19:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
6588,alienware,"['alienware', 'm17 r5 17.3"" fhd gaming laptop', 'dark side of the moon']",nvidia geforce rtx 3070 ti,1tb ssd,2499.99,09/17/2022,19:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6589,asus,"['asus', 'rog strix g15 advantage edition 15.6"" qhd gaming laptop', 'radeon\xa0rx 6800m']",,512gb ssd,1399.99,09/17/2022,19:30:00,AMD,ryzen 9,ryzen 9 5980hx,16gb,None
6590,asus,"['asus', 'tuf dash 15.6"" fhd 144hz gaming laptop', 'off black']",nvidia geforce rtx 3070,512gb pcie ssd,1499.99,09/17/2022,19:30:00,Intel,i7,i7,16gb,ddr5
6591,asus,"['asus', 'tuf gaming a15 15.6"" fhd 144hz gaming laptop']",nvidia geforce rtx 3050 ti,512gb pcie ssd,1079.99,09/17/2022,19:30:00,AMD,ryzen 7,ryzen 7,None,None
6592,acer,"['acer', 'predator helios 300', '15.6"" fhd 165hz gaming laptop']",nvidia geforce rtx 3060,512gb ssd,1499.99,09/17/2022,19:30:00,Intel,i7,i7,16gb,ddr5
6593,lenovo,"['lenovo', 'legion 5 pro 16"" wqxga gaming laptop', 'storm grey']",nvidia geforce rtx 3050 ti,512gb ssd,1199.99,09/17/2022,19:30:00,AMD,ryzen 7,ryzen 7 6800h,16gb,None
6594,gigabyte,"['gigabyte', 'aorus 15.6"" ips gaming laptop']",nvidia geforce rtx 3070,512gb ssd,1249.99,09/17/2022,19:30:00,Intel,i7,i7 12700h,16gb,None
6595,lenovo,"['lenovo', 'legion slim 7 amd advantage edition 16"" wqxga gaming laptop', 'amd radeon rx 6800s', 'onyx grey']",,1tb ssd,1699.99,09/17/2022,19:30:00,AMD,ryzen 9,ryzen 9 6900hx,16gb,None
6596,acer,"['acer', 'nitro 5 17.3"" full hd ips 144hz gaming laptop']",nvidia geforce rtx 3050,512gb pcie gen 4 ssd,949.99,09/17/2022,19:30:00,Intel,i5,i5 12500h,None,None
6597,msi,"['msi', 'sword 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1349.99,09/17/2022,19:30:00,Intel,i7,i7,16gb,None
6598,msi,"['msi', 'stealth 17.3"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1799.99,09/17/2022,19:30:00,Intel,i7,i7,16gb,None
6599,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse gray']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1619.99,09/17/2022,19:30:00,AMD,ryzen 9,ryzen 9,None,None
6600,msi,"['msi', 'sword 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3050,512gb ssd,799.99,09/17/2022,19:30:00,Intel,i5,i5,8gb,None
6601,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse grey']",nvidia geforce rtx 3070 ti,1tb pcie 4.0 ssd,1799.99,09/17/2022,19:30:00,AMD,ryzen 9,ryzen 9,None,None
6602,asus,"['asus', 'rog zephyrus 14"" wqxga 120hz gaming laptop', 'amd radeon rx 6800s', 'moonlight white']",,1tb pcie 4.0 ssd,1899.99,09/17/2022,19:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
6603,lenovo,"['lenovo', 'legion slim 7i 16"" wuxga gaming laptop', 'onyx grey']",nvidia geforce rtx 3060,512gb ssd,1699.99,09/17/2022,19:30:00,Intel,i7,i7 12700h,16gb,None
6604,asus,"['asus', 'rog 13.4"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1599.99,09/17/2022,19:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6605,alienware ,"['alienware x15 r2  15.6"" fhd gaming laptop', 'lunar light']",nvidia geforce rtx 3070ti,1tb ssd,2399.99,09/17/2022,19:30:00,Intel,i7,12th gen i7,16gb,None
6606,asus,"['asus', 'rog zephyrus g14 14"" laptop']",nvidia geforce gtx 1650,512gb ssd,1149.99,09/17/2022,19:30:00,AMD,ryzen 7,ryzen 7,16gb,None
6607,msi,"['msi', 'vector gp66 15.6"" 360hz gaming laptop', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2399.99,09/17/2022,19:30:00,Intel,i9,i9,32gb,None
6608,asus,"['asus', 'rog 13.4"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1199.99,09/17/2022,19:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6609,lenovo,"['lenovo', 'ideapad gaming 3 15.6"" fhd 120hz laptop', 'shadow black']",nvidia geforce gtx 1650,256gb ssd,549.99,09/17/2022,19:30:00,AMD,ryzen 5,ryzen 5 5600h,8gb,None
6610,asus,"['asus', 'rog zephyrus 15.6"" qhd gaming laptop', 'eclipse grey', 'eclipse grey']",nvidia geforce rtx 3080,1tb ssd,1949.99,09/17/2022,19:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6611,alienware,"['alienware', 'x14 r1 14.0"" 144hz fhd gaming laptop', 'lunar light']",nvidia geforce rtx 3060,512gb ssd,1899.99,09/17/2022,19:30:00,Intel,i7,i7,16gb,None
6612,hp,"['hp', 'pavilion 15.6"" touch', 'screen laptop', 'ceramic white']",,256gb ssd,679.99,09/17/2022,19:30:00,Intel,i5,i5 1235u,8gb,None
6613,asus,"['asus', 'rog zephyrus g15 15.6"" qhd laptop', '512gb solid state drive', 'eclipse gray']",nvidia geforce rtx 3060,,1499.99,09/17/2022,19:30:00,AMD,ryzen 9,ryzen 9,16gb,None
6614,gigabyte,"['gigabyte', '15.6"" fhd ips 144hz gaming laptop', '16gb']",nvidia geforce rtx 3050,512 gb ssd,849.0,09/17/2022,19:30:00,Intel,i5,i5 11400h,None,None
6615,hp ,"['hp omen', '16.1"" gaming laptop', 'amd radeon rx 6650m', 'mica silver']",,1tb ssd,1579.99,09/17/2022,19:30:00,AMD,ryzen 7,ryzen 7 6800,16gb,None
6616,dell ,"['dell g15 15.6"" fhd 120hz gaming laptop', 'phantom grey with speckles']",nvidia geforce rtx 3050 ti,512gb ssd,1099.99,09/17/2022,19:30:00,AMD,ryzen 7,ryzen 7 6800h,16gb,None
6617,alienware,"['alienware', 'x15 r1 15.6"" fhd gaming laptop', '512gb solid state drive', 'white, lunar light']",nvidia geforce rtx 3070,,2199.99,09/17/2022,19:30:00,Intel,i7,i7,16gb,None
6618,msi,"['msi', 'vector gp76 17.3"" gaming laptop', 'core black']",nvidia geforce rtx 3080,1 tb ssd,2399.99,09/17/2022,19:30:00,Intel,i7,i7,None,None
6619,gigabyte,"['gigabyte', 'aero 16"" 4k amoled gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1699.99,09/17/2022,19:30:00,Intel,i7,i7 12700h,16gb,None
